104.071478,30.663951
103.8051590363636,30.963650945454546
104.10467904423562,30.707500350749005
104.13651172442876,30.752940226233587
103.97507879212512,30.674783998841846
104.04367403733531,30.633830722210394
104.11746361221917,30.638643975374155
104.08133323115544,30.6866909739079
104.039547973379,30.68627070394849
104.06773017647087,30.53412420766493
104.19690980628286,30.8318686937173
104.08008047245222,30.613764481006303
103.83809948601399,30.680027346153842
104.06683598300572,30.650090424371484
104.04747758273778,30.663850955470195
104.09058811073663,30.643467891162167
104.13298944255449,30.669586447532108
104.06649433860261,30.70895409400995
103.99399107338353,30.630380029702973
104.15241593290558,30.61348886420225
104.10589251395174,30.67219409209641
103.95409391235789,30.571237399747652
104.01463179056358,30.663453029459152
104.0816191252816,30.660025227903375
104.04047691391244,30.7115362974636
104.04454513696054,30.582866292057723
104.06448946228429,30.672438134742194
103.95721658202253,30.77042614831461
104.18258184263487,30.684318259835305
104.0044007963141,30.708132060620716
104.05783372052922,30.767446128809734
