110.3314	20.0188
110.339724	20.00197807
110.356134	20.02363099
110.3765018	19.98461571
110.3223827	19.99308177
110.3612431	20.06339851
110.2854407	20.00824538
110.3390538	20.03905017
110.3298207	19.90126379
110.4106958	20.0192726
110.346774	20.01735382
110.3039488	20.00213489
110.3667701	20.03452949
110.3183539	20.02553506
110.3411942	20.05127763
110.3011097	20.02079876
110.2875877	19.97749422
110.3422724	19.9820947
110.1901104	20.02909399
110.3302287	20.02508779
110.3410538	20.06486283
110.4654907	19.94644941
110.3255641	20.04096142
110.254152	20.01301434
110.3595635	19.99980785
110.350831	20.03402244
110.3237429	20.06308368
110.3528242	20.05119508
110.3729735	20.01609268
110.3257395	20.01074368
110.3410841	20.02821547
